Shrutis-MBP:assignment1 shruti$ python q3_sgd.py 
Running sanity checks...
iter 34440: 9.646290
iter 34450: 9.581721
iter 34460: 9.555436
iter 34470: 9.520043
iter 34480: 9.503992
iter 34490: 9.588392
iter 34500: 9.688920
iter 34510: 9.752437
iter 34520: 9.753058
iter 34530: 9.706163
iter 34540: 9.712169
iter 34550: 9.636463
iter 34560: 9.530405
iter 34570: 9.497655
iter 34580: 9.527173
iter 34590: 9.546415
iter 34600: 9.551218
iter 34610: 9.511527
iter 34620: 9.578625
iter 34630: 9.581676
iter 34640: 9.628084
iter 34650: 9.661355
iter 34660: 9.587919
iter 34670: 9.563870
iter 34680: 9.577494
iter 34690: 9.581288
iter 34700: 9.550711
iter 34710: 9.614251
iter 34720: 9.598922
iter 34730: 9.653314
iter 34740: 9.655700
iter 34750: 9.603548
iter 34760: 9.590924
iter 34770: 9.615954
iter 34780: 9.608820
iter 34790: 9.614155
iter 34800: 9.631009
iter 34810: 9.697452
iter 34820: 9.682271
iter 34830: 9.650413
iter 34840: 9.649903
iter 34850: 9.668665
iter 34860: 9.689203
iter 34870: 9.769694
iter 34880: 9.743635
iter 34890: 9.859854
iter 34900: 9.816960
iter 34910: 9.815603
iter 34920: 9.808560
iter 34930: 9.825980
iter 34940: 9.786542
iter 34950: 9.782671
iter 34960: 9.780288
iter 34970: 9.799912
iter 34980: 9.726516
iter 34990: 9.721109
iter 35000: 9.692813
iter 35010: 9.678875
iter 35020: 9.770790
iter 35030: 9.756292
iter 35040: 9.764987
iter 35050: 9.740409
iter 35060: 9.723503
iter 35070: 9.807339
iter 35080: 9.768162
iter 35090: 9.736411
iter 35100: 9.710219
iter 35110: 9.699804
iter 35120: 9.697402
iter 35130: 9.694071
iter 35140: 9.641824
iter 35150: 9.634170
iter 35160: 9.595220
iter 35170: 9.597812
iter 35180: 9.515847
iter 35190: 9.549774
iter 35200: 9.550172
iter 35210: 9.600041
iter 35220: 9.570831
iter 35230: 9.549734
iter 35240: 9.488772
iter 35250: 9.464693
iter 35260: 9.525204
iter 35270: 9.549040
iter 35280: 9.597174
iter 35290: 9.623698
iter 35300: 9.610294
iter 35310: 9.603544
iter 35320: 9.639985
iter 35330: 9.628674
iter 35340: 9.592267
iter 35350: 9.580365
iter 35360: 9.601792
iter 35370: 9.646642
iter 35380: 9.701236
iter 35390: 9.726864
iter 35400: 9.697907
iter 35410: 9.693868
iter 35420: 9.691724
iter 35430: 9.713567
iter 35440: 9.745781
iter 35450: 9.659816
iter 35460: 9.684142
iter 35470: 9.727950
iter 35480: 9.750907
iter 35490: 9.709000
iter 35500: 9.659552
iter 35510: 9.766785
iter 35520: 9.745297
iter 35530: 9.751858
iter 35540: 9.753931
iter 35550: 9.789125
iter 35560: 9.737678
iter 35570: 9.733339
iter 35580: 9.753998
iter 35590: 9.815837
iter 35600: 9.819446
iter 35610: 9.848959
iter 35620: 9.896605
iter 35630: 9.927846
iter 35640: 9.886079
iter 35650: 9.849123
iter 35660: 9.814167
iter 35670: 9.829973
iter 35680: 9.794157
iter 35690: 9.805153
iter 35700: 9.778549
iter 35710: 9.768300
iter 35720: 9.752411
iter 35730: 9.732356
iter 35740: 9.675729
iter 35750: 9.694085
iter 35760: 9.695906
iter 35770: 9.746960
iter 35780: 9.762131
iter 35790: 9.748147
iter 35800: 9.738077
iter 35810: 9.723544
iter 35820: 9.679858
iter 35830: 9.681145
iter 35840: 9.708347
iter 35850: 9.750093
iter 35860: 9.687867
iter 35870: 9.563526
iter 35880: 9.560626
iter 35890: 9.610165
iter 35900: 9.540965
iter 35910: 9.581694
iter 35920: 9.582114
iter 35930: 9.601368
iter 35940: 9.634148
iter 35950: 9.611905
iter 35960: 9.602748
iter 35970: 9.564468
iter 35980: 9.572889
iter 35990: 9.641774
iter 36000: 9.659108
iter 36010: 9.662008
iter 36020: 9.666062
iter 36030: 9.695623
iter 36040: 9.763421
iter 36050: 9.784541
iter 36060: 9.779029
iter 36070: 9.791010
iter 36080: 9.732099
iter 36090: 9.653654
iter 36100: 9.623899
iter 36110: 9.624578
iter 36120: 9.611051
iter 36130: 9.594858
iter 36140: 9.594919
iter 36150: 9.625186
iter 36160: 9.569329
iter 36170: 9.539723
iter 36180: 9.630145
iter 36190: 9.566016
iter 36200: 9.565019
iter 36210: 9.550994
iter 36220: 9.512649
iter 36230: 9.507073
iter 36240: 9.496518
iter 36250: 9.476362
iter 36260: 9.462444
iter 36270: 9.428274
iter 36280: 9.454831
iter 36290: 9.459223
iter 36300: 9.469972
iter 36310: 9.453402
iter 36320: 9.498017
iter 36330: 9.496755
iter 36340: 9.496184
iter 36350: 9.455818
iter 36360: 9.521372
iter 36370: 9.584744
iter 36380: 9.599723
iter 36390: 9.612930
iter 36400: 9.622018
iter 36410: 9.531214
iter 36420: 9.522565
iter 36430: 9.474626
iter 36440: 9.431337
iter 36450: 9.482886
iter 36460: 9.402930
iter 36470: 9.388330
iter 36480: 9.436326
iter 36490: 9.411688
iter 36500: 9.378214
iter 36510: 9.485634
iter 36520: 9.455237
iter 36530: 9.401229
iter 36540: 9.425760
iter 36550: 9.394356
iter 36560: 9.384530
iter 36570: 9.354246
iter 36580: 9.389838
iter 36590: 9.366950
iter 36600: 9.380090
iter 36610: 9.442292
iter 36620: 9.426906
iter 36630: 9.514445
iter 36640: 9.482701
iter 36650: 9.454564
iter 36660: 9.446726
iter 36670: 9.412279
iter 36680: 9.423143
iter 36690: 9.537381
iter 36700: 9.500831
iter 36710: 9.474184
iter 36720: 9.518962
iter 36730: 9.470747
iter 36740: 9.509175
iter 36750: 9.460477
iter 36760: 9.440655
iter 36770: 9.405863
iter 36780: 9.428527
iter 36790: 9.435201
iter 36800: 9.457521
iter 36810: 9.420522
iter 36820: 9.397014
iter 36830: 9.362069
iter 36840: 9.409399
iter 36850: 9.422433
iter 36860: 9.422559
iter 36870: 9.427301
iter 36880: 9.433734
iter 36890: 9.418026
iter 36900: 9.481943
iter 36910: 9.508011
iter 36920: 9.554651
iter 36930: 9.524921
iter 36940: 9.518996
iter 36950: 9.597056
iter 36960: 9.647237
iter 36970: 9.603162
iter 36980: 9.623028
iter 36990: 9.548988
iter 37000: 9.552163
iter 37010: 9.517018
iter 37020: 9.579686
iter 37030: 9.556581
iter 37040: 9.496506
iter 37050: 9.471181
iter 37060: 9.408200
iter 37070: 9.464905
iter 37080: 9.514594
iter 37090: 9.419742
iter 37100: 9.505164
iter 37110: 9.474186
iter 37120: 9.436628
iter 37130: 9.411990
iter 37140: 9.380865
iter 37150: 9.395385
iter 37160: 9.452394
iter 37170: 9.447046
iter 37180: 9.422196
iter 37190: 9.409016
iter 37200: 9.351428
iter 37210: 9.316473
iter 37220: 9.324314
iter 37230: 9.342032
iter 37240: 9.340509
iter 37250: 9.313570
iter 37260: 9.257510
iter 37270: 9.292352
iter 37280: 9.217831
iter 37290: 9.296243
iter 37300: 9.325388
iter 37310: 9.322621
iter 37320: 9.263298
iter 37330: 9.288829
iter 37340: 9.278645
iter 37350: 9.350741
iter 37360: 9.374880
iter 37370: 9.369707
iter 37380: 9.394935
iter 37390: 9.399950
iter 37400: 9.402598
iter 37410: 9.400988
iter 37420: 9.432712
iter 37430: 9.374180
iter 37440: 9.452025
iter 37450: 9.463375
iter 37460: 9.467574
iter 37470: 9.457970
iter 37480: 9.421555
iter 37490: 9.452383
iter 37500: 9.468430
iter 37510: 9.484145
iter 37520: 9.537388
iter 37530: 9.574839
iter 37540: 9.604270
iter 37550: 9.568708
iter 37560: 9.569679
iter 37570: 9.617539
iter 37580: 9.530996
iter 37590: 9.513679
iter 37600: 9.609822
iter 37610: 9.604542
iter 37620: 9.618048
iter 37630: 9.632213
iter 37640: 9.610539
iter 37650: 9.593934
iter 37660: 9.581751
iter 37670: 9.570732
iter 37680: 9.534214
iter 37690: 9.501322
iter 37700: 9.516807
iter 37710: 9.495754
iter 37720: 9.452528
iter 37730: 9.441044
iter 37740: 9.414096
iter 37750: 9.421327
iter 37760: 9.488717
iter 37770: 9.471724
iter 37780: 9.426769
iter 37790: 9.495374
iter 37800: 9.518642
iter 37810: 9.539643
iter 37820: 9.535521
iter 37830: 9.568859
iter 37840: 9.626037
iter 37850: 9.633246
iter 37860: 9.618806
iter 37870: 9.575156
iter 37880: 9.595358
iter 37890: 9.516163
iter 37900: 9.501566
iter 37910: 9.503059
iter 37920: 9.516054
iter 37930: 9.520467
iter 37940: 9.512451
iter 37950: 9.522836
iter 37960: 9.521450
iter 37970: 9.480549
iter 37980: 9.559662
iter 37990: 9.576619
iter 38000: 9.573707
iter 38010: 9.580798
iter 38020: 9.632898
iter 38030: 9.621122
iter 38040: 9.573120
iter 38050: 9.630146
iter 38060: 9.585480
iter 38070: 9.607337
iter 38080: 9.604889
iter 38090: 9.572983
iter 38100: 9.624169
iter 38110: 9.671889
iter 38120: 9.702838
iter 38130: 9.660342
iter 38140: 9.593629
iter 38150: 9.530879
iter 38160: 9.443226
iter 38170: 9.475933
iter 38180: 9.473242
iter 38190: 9.396183
iter 38200: 9.429547
iter 38210: 9.476208
iter 38220: 9.480626
iter 38230: 9.466937
iter 38240: 9.491526
iter 38250: 9.526813
iter 38260: 9.538793
iter 38270: 9.512294
iter 38280: 9.521822
iter 38290: 9.576065
iter 38300: 9.585661
iter 38310: 9.615367
iter 38320: 9.593917
iter 38330: 9.574338
iter 38340: 9.537501
iter 38350: 9.497294
iter 38360: 9.365265
iter 38370: 9.396847
iter 38380: 9.343653
iter 38390: 9.387012
iter 38400: 9.477926
iter 38410: 9.456074
iter 38420: 9.443852
iter 38430: 9.492392
iter 38440: 9.454731
iter 38450: 9.445243
iter 38460: 9.451669
iter 38470: 9.435835
iter 38480: 9.538768
iter 38490: 9.443325
iter 38500: 9.418143
iter 38510: 9.381630
iter 38520: 9.402532
iter 38530: 9.362137
iter 38540: 9.376151
iter 38550: 9.417193
iter 38560: 9.392272
iter 38570: 9.358400
iter 38580: 9.377477
iter 38590: 9.266873
iter 38600: 9.289356
iter 38610: 9.331592
iter 38620: 9.383209
iter 38630: 9.300513
iter 38640: 9.383614
iter 38650: 9.398659
iter 38660: 9.360524
iter 38670: 9.357961
iter 38680: 9.346621
iter 38690: 9.333859
iter 38700: 9.378076
iter 38710: 9.328038
iter 38720: 9.407077
iter 38730: 9.471795
iter 38740: 9.493501
iter 38750: 9.543937
iter 38760: 9.660332
iter 38770: 9.615604
iter 38780: 9.603723
iter 38790: 9.586079
iter 38800: 9.582992
iter 38810: 9.558125
iter 38820: 9.558487
iter 38830: 9.510971
iter 38840: 9.509536
iter 38850: 9.573869
iter 38860: 9.568485
iter 38870: 9.604306
iter 38880: 9.622730
iter 38890: 9.635450
iter 38900: 9.651583
iter 38910: 9.680961
iter 38920: 9.705054
iter 38930: 9.732365
iter 38940: 9.735310
iter 38950: 9.747609
iter 38960: 9.742342
iter 38970: 9.738269
iter 38980: 9.742282
iter 38990: 9.717443
iter 39000: 9.667038
iter 39010: 9.677074
iter 39020: 9.659781
iter 39030: 9.669915
iter 39040: 9.636733
iter 39050: 9.582000
iter 39060: 9.591061
iter 39070: 9.584087
iter 39080: 9.569926
iter 39090: 9.560545
iter 39100: 9.557974
iter 39110: 9.512324
iter 39120: 9.532347
iter 39130: 9.526208
iter 39140: 9.477332
iter 39150: 9.457353
iter 39160: 9.452282
iter 39170: 9.515335
iter 39180: 9.440902
iter 39190: 9.468566
iter 39200: 9.459666
iter 39210: 9.431915
iter 39220: 9.444985
iter 39230: 9.519914
iter 39240: 9.517002
iter 39250: 9.587319
iter 39260: 9.559700
iter 39270: 9.623441
iter 39280: 9.581060
iter 39290: 9.633009
iter 39300: 9.607842
iter 39310: 9.574635
iter 39320: 9.601159
iter 39330: 9.544380
iter 39340: 9.558518
iter 39350: 9.556904
iter 39360: 9.601784
iter 39370: 9.676319
iter 39380: 9.690670
iter 39390: 9.668636
iter 39400: 9.598194
iter 39410: 9.572530
iter 39420: 9.534217
iter 39430: 9.479076
iter 39440: 9.458103
iter 39450: 9.477673
iter 39460: 9.458670
iter 39470: 9.462461
iter 39480: 9.490231
iter 39490: 9.533391
iter 39500: 9.488572
iter 39510: 9.503085
iter 39520: 9.454501
iter 39530: 9.501555
iter 39540: 9.506160
iter 39550: 9.492873
iter 39560: 9.479070
iter 39570: 9.531465
iter 39580: 9.534652
iter 39590: 9.571682
iter 39600: 9.531612
iter 39610: 9.543719
iter 39620: 9.602834
iter 39630: 9.608546
iter 39640: 9.658274
iter 39650: 9.644509
iter 39660: 9.669482
iter 39670: 9.605785
iter 39680: 9.605992
iter 39690: 9.600077
iter 39700: 9.505919
iter 39710: 9.489866
iter 39720: 9.462512
iter 39730: 9.402381
iter 39740: 9.426280
iter 39750: 9.409663
iter 39760: 9.469691
iter 39770: 9.436370
iter 39780: 9.448182
iter 39790: 9.475467
iter 39800: 9.449090
iter 39810: 9.383565
iter 39820: 9.422494
iter 39830: 9.435135
iter 39840: 9.502236
iter 39850: 9.518348
iter 39860: 9.455195
iter 39870: 9.437811
iter 39880: 9.400755
iter 39890: 9.425560
iter 39900: 9.415167
iter 39910: 9.497505
iter 39920: 9.498523
iter 39930: 9.495266
iter 39940: 9.472586
iter 39950: 9.433993
iter 39960: 9.491196
iter 39970: 9.519033
iter 39980: 9.523518
iter 39990: 9.548839
iter 40000: 9.576007
sanity check: cost at convergence should be around or below 10
training took 5278 seconds
